iter	Passed	Remaining
6333	117524	68021
6334	117548	68005
6335	117568	67988
6336	117586	67969
6337	117606	67951
6338	117622	67931
6339	117638	67911
6340	117661	67895
6341	117676	67874
6342	117696	67856
6343	117714	67838
6344	117737	67821
6345	117763	67807
6346	117781	67788
6347	117802	67771
6348	117820	67752
6349	117835	67732
6350	117853	67713
6351	117870	67693
6352	117887	67674
6353	117910	67658
6354	117934	67642
6355	117953	67624
6356	117971	67605
6357	117991	67588
6358	118009	67569
6359	118027	67550
6360	118046	67531
6361	118071	67516
6362	118094	67501
6363	118114	67483
6364	118133	67465
6365	118151	67446
6366	118168	67426
6367	118185	67407
6368	118204	67389
6369	118222	67370
6370	118241	67351
6371	118261	67334
6372	118289	67320
6373	118308	67302
6374	118329	67285
6375	118349	67267
6376	118363	67246
6377	118379	67226
6378	118403	67210
6379	118421	67192
6380	118444	67175
6381	118461	67156
6382	118480	67138
6383	118499	67119
6384	118515	67100
6385	118536	67083
6386	118557	67065
6387	118580	67049
6388	118593	67028
6389	118612	67009
6390	118636	66994
6391	118661	66979
6392	118681	66961
6393	118698	66941
6394	118720	66925
6395	118738	66906
6396	118755	66887
6397	118775	66869
6398	118796	66852
6399	118812	66831
6400	118835	66815
6401	118855	66798
6402	118876	66780
6403	118891	66760
6404	118906	66739
6405	118921	66719
6406	118941	66701
6407	118956	66681
6408	118975	66662
6409	118990	66641
6410	119004	66620
6411	119027	66604
6412	119049	66588
6413	119070	66570
6414	119092	66554
6415	119117	66539
6416	119137	66521
6417	119154	66502
6418	119178	66486
6419	119204	66472
6420	119222	66453
6421	119247	66438
6422	119323	66451
6423	119378	66453
6424	119458	66468
6425	119476	66450
6426	119495	66432
6427	119518	66415
6428	119540	66399
6429	119562	66382
6430	119587	66367
6431	119607	66349
6432	119626	66331
6433	119646	66313
6434	119668	66296
6435	119684	66276
6436	119706	66259
6437	119725	66241
6438	119750	66226
6439	119769	66207
6440	119788	66189
6441	119807	66171
6442	119826	66152
6443	119844	66133
6444	119862	66114
6445	119876	66094
6446	119898	66076
6447	119911	66055
6448	119936	66040
6449	119953	66021
6450	119971	66002
6451	119990	65983
6452	120008	65964
6453	120029	65947
6454	120044	65926
6455	120060	65907
6456	120075	65886
6457	120094	65867
6458	120118	65852
6459	120136	65833
6460	120155	65815
6461	120175	65796
6462	120194	65778
6463	120210	65758
6464	120231	65741
6465	120252	65723
6466	120283	65712
6467	120309	65697
6468	120334	65682
6469	120354	65665
6470	120373	65646
6471	120391	65627
6472	120404	65606
6473	120421	65586
6474	120438	65567
6475	120458	65549
6476	120479	65531
6477	120497	65512
6478	120515	65494
6479	120535	65475
6480	120556	65458
6481	120575	65440
6482	120593	65421
6483	120612	65402
6484	120630	65384
6485	120652	65367
6486	120675	65351
6487	120694	65332
6488	120712	65313
6489	120729	65294
6490	120749	65276
6491	120768	65258
6492	120788	65240
6493	120807	65221
6494	120831	65206
6495	120852	65189
6496	120871	65170
6497	120890	65152
6498	120909	65133
6499	120927	65114
6500	120947	65097
6501	120963	65077
6502	120979	65057
6503	120995	65036
6504	121019	65021
6505	121037	65002
6506	121056	64983
6507	121074	64965
6508	121091	64945
6509	121109	64926
6510	121127	64907
6511	121145	64888
6512	121161	64868
6513	121179	64849
6514	121197	64830
6515	121218	64813
6516	121236	64794
6517	121256	64777
6518	121275	64758
6519	121294	64740
6520	121311	64720
6521	121332	64703
6522	121350	64684
6523	121374	64668
6524	121392	64649
6525	121409	64630
6526	121424	64609
6527	121443	64591
6528	121462	64573
6529	121483	64555
6530	121504	64538
6531	121521	64518
6532	121539	64499
6533	121561	64483
6534	121580	64464
6535	121600	64447
6536	121616	64426
6537	121632	64406
6538	121650	64388
6539	121671	64370
6540	121689	64351
6541	121707	64332
6542	121724	64313
6543	121743	64294
6544	121767	64279
6545	121787	64261
6546	121805	64242
6547	121825	64224
6548	121845	64206
6549	121863	64187
6550	121877	64166
6551	121895	64147
6552	121921	64132
6553	121938	64113
6554	121955	64094
6555	121973	64074
6556	121991	64056
6557	122009	64037
6558	122027	64018
6559	122042	63997
6560	122061	63979
6561	122079	63960
6562	122099	63942
6563	122117	63923
6564	122136	63905
6565	122155	63887
6566	122174	63868
6567	122187	63847
6568	122205	63828
6569	122221	63808
6570	122247	63793
6571	122265	63774
6572	122285	63756
6573	122304	63738
6574	122319	63717
6575	122336	63698
6576	122351	63677
6577	122371	63659
6578	122386	63639
6579	122405	63621
6580	122421	63601
6581	122440	63582
6582	122463	63566
6583	122481	63547
6584	122505	63531
6585	122527	63514
6586	122550	63498
6587	122567	63479
6588	122588	63461
6589	122607	63443
6590	122629	63426
6591	122653	63410
6592	122672	63392
6593	122692	63374
6594	122710	63355
6595	122730	63337
6596	122749	63319
6597	122765	63299
6598	122782	63279
6599	122799	63260
6600	122819	63242
6601	122838	63224
6602	122857	63205
6603	122880	63189
6604	122893	63168
6605	122911	63148
6606	122931	63131
6607	122952	63113
6608	122971	63095
6609	122993	63078
6610	123011	63059
6611	123033	63042
6612	123049	63022
6613	123067	63003
6614	123088	62986
6615	123110	62969
6616	123130	62951
6617	123147	62931
6618	123165	62913
6619	123186	62896
6620	123206	62877
6621	123226	62860
6622	123243	62840
6623	123258	62819
6624	123277	62801
6625	123293	62781
6626	123310	62762
6627	123328	62743
6628	123343	62723
6629	123366	62706
6630	123385	62688
6631	123403	62669
6632	123421	62650
6633	123438	62630
6634	123457	62612
6635	123474	62593
6636	123490	62573
6637	123507	62553
6638	123522	62533
6639	123538	62513
6640	123553	62493
6641	123576	62476
6642	123598	62459
6643	123619	62442
6644	123638	62423
6645	123660	62407
6646	123680	62389
6647	123700	62371
6648	123738	62362
6649	123773	62351
6650	123792	62333
6651	123817	62318
6652	123835	62299
6653	123853	62280
6654	123872	62261
6655	123892	62244
6656	123911	62225
6657	123929	62206
6658	123957	62192
6659	123973	62173
6660	123992	62154
6661	124010	62135
6662	124028	62116
6663	124047	62098
6664	124065	62079
6665	124084	62061
6666	124102	62041
6667	124118	62022
6668	124137	62003
6669	124158	61986
6670	124181	61969
6671	124199	61950
6672	124218	61932
6673	124237	61913
6674	124257	61895
6675	124277	61877
6676	124292	61857
6677	124315	61841
6678	124349	61830
6679	124374	61814
6680	124397	61798
6681	124416	61780
6682	124440	61763
6683	124459	61745
6684	124481	61728
6685	124502	61711
6686	124525	61694
6687	124544	61676
6688	124565	61658
6689	124584	61640
6690	124604	61622
6691	124624	61604
6692	124644	61586
6693	124663	61568
6694	124688	61552
6695	124707	61534
6696	124727	61516
6697	124747	61498
6698	124767	61480
6699	124784	61461
6700	124803	61442
6701	124822	61423
6702	124853	61411
6703	124872	61393
6704	124894	61376
6705	124913	61357
6706	124934	61340
6707	124953	61322
6708	124971	61302
6709	124990	61284
6710	125010	61266
6711	125036	61251
6712	125054	61232
6713	125072	61213
6714	125093	61196
6715	125111	61177
6716	125132	61159
6717	125148	61139
6718	125171	61123
6719	125188	61104
6720	125228	61095
6721	125249	61078
6722	125271	61061
6723	125290	61042
6724	125308	61023
6725	125326	61005
6726	125344	60986
6727	125362	60966
6728	125377	60946
6729	125401	60930
6730	125423	60913
6731	125439	60893
6732	125464	60878
6733	125485	60860
6734	125503	60841
6735	125519	60821
6736	125537	60803
6737	125554	60783
6738	125575	60766
6739	125595	60747
6740	125614	60729
6741	125634	60711
6742	125652	60692
6743	125670	60673
6744	125688	60654
6745	125707	60636
6746	125726	60617
6747	125764	60608
6748	125787	60592
6749	125806	60573
6750	125824	60554
6751	125840	60534
6752	125860	60516
6753	125878	60497
6754	125897	60479
6755	125915	60460
6756	125940	60444
6757	125958	60425
6758	125980	60408
6759	126001	60391
6760	126018	60371
6761	126035	60352
6762	126052	60332
6763	126068	60312
6764	126084	60293
6765	126102	60274
6766	126122	60256
6767	126142	60238
6768	126159	60218
6769	126177	60199
6770	126197	60181
6771	126215	60163
6772	126231	60142
6773	126249	60124
6774	126265	60104
6775	126282	60084
6776	126300	60066
6777	126321	60048
6778	126342	60030
6779	126363	60013
6780	126382	59994
6781	126401	59976
6782	126418	59956
6783	126436	59938
6784	126456	59919
6785	126486	59907
6786	126514	59892
6787	126535	59875
6788	126558	59858
6789	126577	59839
6790	126596	59821
6791	126617	59804
6792	126637	59786
6793	126664	59771
6794	126686	59754
6795	126709	59737
6796	126727	59718
6797	126743	59698
6798	126760	59679
6799	126780	59661
6800	126797	59641
6801	126814	59622
6802	126829	59602
6803	126851	59585
6804	126869	59566
6805	126887	59547
6806	126908	59529
6807	126925	59510
6808	126945	59492
6809	126962	59472
6810	126981	59454
6811	127001	59436
6812	127027	59421
6813	127045	59402
6814	127066	59384
6815	127086	59366
6816	127104	59347
6817	127125	59330
6818	127143	59311
6819	127164	59293
6820	127182	59274
6821	127206	59258
6822	127226	59240
6823	127246	59222
6824	127265	59204
6825	127282	59184
6826	127303	59167
6827	127320	59147
6828	127336	59127
6829	127353	59108
6830	127369	59088
6831	127392	59072
6832	127413	59054
6833	127433	59036
6834	127452	59018
6835	127470	58998
6836	127490	58980
6837	127512	58963
6838	127534	58946
6839	127549	58926
6840	127571	58909
6841	127585	58888
6842	127611	58873
6843	127629	58854
6844	127645	58834
6845	127665	58816
6846	127683	58797
6847	127702	58779
6848	127721	58760
6849	127738	58741
6850	127759	58723
6851	127775	58703
6852	127792	58684
6853	127810	58665
6854	127826	58645
6855	127842	58625
6856	127862	58607
6857	127876	58586
6858	127894	58568
6859	127910	58547
6860	127932	58530
6861	127952	58513
6862	127972	58494
6863	127990	58475
6864	128005	58455
6865	128023	58436
6866	128040	58417
6867	128060	58398
6868	128075	58378
6869	128095	58360
6870	128113	58342
6871	128134	58324
6872	128153	58306
6873	128177	58289
6874	128195	58270
6875	128213	58251
6876	128231	58232
6877	128254	58216
6878	128271	58196
6879	128294	58180
6880	128311	58160
6881	128330	58142
6882	128348	58123
6883	128368	58105
6884	128384	58085
6885	128403	58067
6886	128421	58047
6887	128436	58027
6888	128455	58008
6889	128471	57989
6890	128490	57970
6891	128513	57954
6892	128537	57937
6893	128554	57918
6894	128573	57899
6895	128592	57881
6896	128611	57863
6897	128634	57846
6898	128650	57826
6899	128670	57808
6900	128694	57792
6901	128709	57772
6902	128725	57752
6903	128744	57733
6904	128760	57713
6905	128778	57694
6906	128794	57674
6907	128812	57656
6908	128828	57636
6909	128844	57616
6910	128859	57596
6911	128884	57580
6912	128904	57562
6913	128924	57544
6914	128942	57525
6915	128959	57505
6916	128977	57487
6917	128991	57466
6918	129006	57445
6919	129023	57426
6920	129041	57407
6921	129061	57389
6922	129081	57371
6923	129098	57352
6924	129117	57333
6925	129134	57314
6926	129154	57296
6927	129175	57278
6928	129193	57259
6929	129211	57241
6930	129235	57224
6931	129260	57208
6932	129278	57189
6933	129297	57171
6934	129315	57152
6935	129335	57134
6936	129351	57114
6937	129373	57097
6938	129391	57078
6939	129412	57060
6940	129437	57045
6941	129455	57026
6942	129475	57008
6943	129496	56990
6944	129513	56971
6945	129531	56952
6946	129549	56933
6947	129567	56914
6948	129581	56893
6949	129606	56877
6950	129628	56860
6951	129655	56845
6952	129700	56838
6953	129779	56846
6954	129887	56866
6955	129912	56850
6956	129934	56833
6957	129954	56815
6958	129973	56797
6959	129997	56780
6960	130019	56763
6961	130038	56744
6962	130058	56726
6963	130075	56707
6964	130093	56688
6965	130111	56669
6966	130129	56650
6967	130155	56635
6968	130175	56616
6969	130191	56596
6970	130208	56577
6971	130227	56559
6972	130247	56540
6973	130267	56522
6974	130284	56503
6975	130301	56484
6976	130331	56470
6977	130356	56454
6978	130374	56435
6979	130393	56416
6980	130409	56396
6981	130429	56378
6982	130449	56360
6983	130467	56341
6984	130491	56325
6985	130513	56308
6986	130533	56290
6987	130557	56273
6988	130579	56256
6989	130600	56238
6990	130621	56220
6991	130654	56208
6992	130674	56190
6993	130696	56173
6994	130716	56154
6995	130733	56135
6996	130749	56115
6997	130765	56095
6998	130787	56078
6999	130804	56059
7000	130824	56041
7001	130844	56022
7002	130868	56006
7003	130893	55990
7004	130919	55974
7005	130938	55956
7006	130956	55937
7007	130975	55918
7008	130993	55899
7009	131012	55881
7010	131029	55861
7011	131050	55843
7012	131063	55823
7013	131083	55805
7014	131103	55786
7015	131124	55768
7016	131146	55751
7017	131165	55733
7018	131184	55714
7019	131200	55694
7020	131219	55676
7021	131239	55658
7022	131261	55640
7023	131281	55622
7024	131298	55603
7025	131315	55583
7026	131335	55565
7027	131353	55546
7028	131372	55528
7029	131392	55510
7030	131409	55490
7031	131435	55475
7032	131458	55458
7033	131477	55439
7034	131502	55423
7035	131520	55404
7036	131544	55387
7037	131565	55370
7038	131585	55352
7039	131606	55334
7040	131628	55317
7041	131646	55298
7042	131664	55279
7043	131685	55261
7044	131707	55244
7045	131743	55232
7046	131763	55214
7047	131785	55197
7048	131806	55179
7049	131824	55160
7050	131843	55142
7051	131860	55122
7052	131881	55104
7053	131900	55086
7054	131923	55069
7055	131945	55052
7056	131977	55038
7057	131992	55018
7058	132011	55000
7059	132031	54982
7060	132053	54964
7061	132069	54944
7062	132089	54926
7063	132108	54907
7064	132125	54888
7065	132144	54870
7066	132163	54851
7067	132181	54832
7068	132202	54814
7069	132221	54796
7070	132236	54776
7071	132252	54756
7072	132269	54736
7073	132287	54717
7074	132305	54698
7075	132321	54678
7076	132343	54661
7077	132364	54643
7078	132380	54624
7079	132398	54604
7080	132413	54584
7081	132429	54565
7082	132446	54545
7083	132466	54527
7084	132482	54507
7085	132499	54488
7086	132515	54468
7087	132532	54448
7088	132548	54429
7089	132564	54409
7090	132579	54389
7091	132594	54369
7092	132613	54350
7093	132632	54331
7094	132654	54314
7095	132675	54296
7096	132701	54280
7097	132722	54263
7098	132739	54243
7099	132758	54225
7100	132775	54206
7101	132792	54186
7102	132810	54167
7103	132829	54149
7104	132847	54130
7105	132868	54112
7106	132889	54094
7107	132904	54074
7108	132925	54056
7109	132944	54037
7110	132962	54018
7111	132981	54000
7112	133000	53981
7113	133019	53963
7114	133035	53943
7115	133062	53927
7116	133080	53909
7117	133101	53891
7118	133121	53872
7119	133140	53854
7120	133157	53835
7121	133174	53815
7122	133194	53797
7123	133213	53778
7124	133238	53762
7125	133256	53744
7126	133276	53725
7127	133294	53706
7128	133316	53689
7129	133331	53669
7130	133348	53649
7131	133362	53629
7132	133383	53611
7133	133405	53593
7134	133446	53584
7135	133474	53569
7136	133518	53560
7137	133557	53550
7138	133588	53536
7139	133606	53517
7140	133624	53498
7141	133645	53480
7142	133665	53462
7143	133682	53443
7144	133695	53422
7145	133714	53403
7146	133727	53382
7147	133746	53363
7148	133761	53343
7149	133779	53324
7150	133795	53304
7151	133815	53286
7152	133847	53273
7153	133875	53258
7154	133896	53240
7155	133922	53224
7156	133957	53212
7157	133981	53195
7158	134010	53181
7159	134032	53163
7160	134054	53146
7161	134073	53127
7162	134088	53107
7163	134105	53088
7164	134125	53069
7165	134141	53050
7166	134156	53029
7167	134170	53009
7168	134195	52992
7169	134216	52975
7170	134232	52955
7171	134254	52937
7172	134272	52919
7173	134288	52899
7174	134304	52879
7175	134324	52861
7176	134343	52842
7177	134365	52825
7178	134380	52804
7179	134403	52787
7180	134419	52768
7181	134437	52749
7182	134460	52732
7183	134478	52713
7184	134496	52694
7185	134516	52676
7186	134530	52655
7187	134554	52638
7188	134572	52619
7189	134593	52601
7190	134615	52584
7191	134632	52565
7192	134653	52547
7193	134668	52527
7194	134687	52508
7195	134707	52490
7196	134730	52473
7197	134752	52455
7198	134771	52437
7199	134788	52417
7200	134808	52399
7201	134827	52381
7202	134847	52362
7203	134865	52343
7204	134882	52324
7205	134898	52304
7206	134919	52286
7207	134937	52267
7208	134956	52249
7209	134979	52232
7210	134995	52212
7211	135012	52192
7212	135026	52172
7213	135049	52155
7214	135066	52135
7215	135084	52116
7216	135111	52101
7217	135132	52083
7218	135153	52065
7219	135170	52046
7220	135191	52028
7221	135207	52008
7222	135224	51989
7223	135239	51968
7224	135254	51949
7225	135275	51931
7226	135297	51913
7227	135315	51894
7228	135333	51875
7229	135353	51857
7230	135370	51837
7231	135386	51818
7232	135405	51799
7233	135422	51780
7234	135439	51760
7235	135468	51745
7236	135486	51727
7237	135501	51706
7238	135518	51687
7239	135543	51671
7240	135561	51652
7241	135583	51634
7242	135598	51614
7243	135617	51596
7244	135640	51578
7245	135659	51560
7246	135678	51541
7247	135699	51523
7248	135716	51504
7249	135736	51486
7250	135755	51467
7251	135772	51448
7252	135797	51431
7253	135823	51415
7254	135852	51401
7255	135872	51383
7256	135891	51364
7257	135910	51345
7258	135923	51324
7259	135942	51306
7260	135962	51287
7261	135980	51268
7262	136004	51252
7263	136022	51233
7264	136042	51214
7265	136061	51196
7266	136078	51176
7267	136101	51159
7268	136120	51141
7269	136138	51122
7270	136156	51102
7271	136179	51085
7272	136199	51067
7273	136216	51048
7274	136239	51031
7275	136257	51012
7276	136273	50992
7277	136289	50972
7278	136305	50953
7279	136323	50934
7280	136337	50913
7281	136359	50896
7282	136377	50877
7283	136399	50859
7284	136416	50840
7285	136435	50821
7286	136452	50802
7287	136470	50783
7288	136488	50764
7289	136502	50743
7290	136519	50724
7291	136536	50704
7292	136556	50686
7293	136578	50669
7294	136597	50650
7295	136617	50632
7296	136636	50613
7297	136653	50594
7298	136668	50574
7299	136685	50554
7300	136698	50534
7301	136720	50516
7302	136741	50498
7303	136762	50480
7304	136785	50463
7305	136801	50444
7306	136820	50425
7307	136837	50405
7308	136855	50387
7309	136872	50367
7310	136892	50349
7311	136914	50331
7312	136933	50313
7313	136954	50295
7314	136972	50276
7315	136992	50257
7316	137012	50239
7317	137032	50221
7318	137051	50202
7319	137071	50184
7320	137090	50166
7321	137108	50147
7322	137125	50127
7323	137142	50108
7324	137160	50089
7325	137179	50070
7326	137195	50051
7327	137213	50032
7328	137230	50012
7329	137255	49996
7330	137275	49978
7331	137295	49959
7332	137314	49941
7333	137332	49921
7334	137351	49903
7335	137372	49885
7336	137390	49866
7337	137410	49848
7338	137426	49828
7339	137447	49810
7340	137464	49791
7341	137483	49772
7342	137502	49754
7343	137522	49735
7344	137537	49715
7345	137554	49696
7346	137574	49678
7347	137591	49658
7348	137618	49643
7349	137635	49623
7350	137656	49605
7351	137675	49587
7352	137694	49568
7353	137712	49549
7354	137730	49530
7355	137754	49513
7356	137769	49493
7357	137786	49474
7358	137810	49457
7359	137828	49438
7360	137848	49420
7361	137866	49401
7362	137884	49382
7363	137900	49362
7364	137918	49343
7365	137939	49325
7366	137956	49306
7367	137976	49288
7368	137996	49269
7369	138015	49251
7370	138038	49234
7371	138071	49220
7372	138091	49202
7373	138115	49185
7374	138132	49165
7375	138151	49147
7376	138176	49130
7377	138201	49114
7378	138226	49097
7379	138250	49080
7380	138304	49074
7381	138366	49071
7382	138385	49052
7383	138425	49041
7384	138441	49021
7385	138460	49002
7386	138489	48987
7387	138514	48971
7388	138535	48953
7389	138551	48933
7390	138576	48917
7391	138601	48900
7392	138620	48881
7393	138639	48863
7394	138658	48844
7395	138674	48824
7396	138690	48805
7397	138706	48785
7398	138723	48766
7399	138742	48747
7400	138768	48731
7401	138786	48712
7402	138806	48693
7403	138825	48675
7404	138840	48655
7405	138859	48636
7406	138878	48617
7407	138899	48599
7408	138923	48582
7409	138943	48564
7410	138963	48546
7411	138983	48528
7412	139003	48509
7413	139019	48490
7414	139049	48475
7415	139070	48457
7416	139088	48437
7417	139100	48417
7418	139127	48401
7419	139146	48382
7420	139167	48364
7421	139185	48345
7422	139201	48325
7423	139217	48306
7424	139236	48287
7425	139256	48268
7426	139275	48250
7427	139297	48232
7428	139318	48214
7429	139337	48196
7430	139356	48177
7431	139375	48158
7432	139396	48140
7433	139417	48122
7434	139433	48102
7435	139451	48084
7436	139466	48064
7437	139486	48045
7438	139507	48027
7439	139534	48011
7440	139557	47994
7441	139576	47975
7442	139594	47956
7443	139615	47938
7444	139633	47919
7445	139656	47902
7446	139681	47885
7447	139700	47867
7448	139721	47849
7449	139739	47830
7450	139758	47811
7451	139776	47792
7452	139793	47773
7453	139816	47755
7454	139841	47739
7455	139866	47722
7456	139887	47704
7457	139910	47687
7458	139926	47667
7459	139944	47648
7460	139963	47629
7461	139982	47611
7462	140001	47592
7463	140026	47576
7464	140050	47558
7465	140072	47541
7466	140090	47522
7467	140106	47502
7468	140125	47484
7469	140145	47465
7470	140165	47447
7471	140187	47429
7472	140213	47413
7473	140236	47395
7474	140251	47375
7475	140266	47355
7476	140285	47337
7477	140308	47319
7478	140327	47301
7479	140349	47283
7480	140366	47264
7481	140386	47245
7482	140408	47228
7483	140430	47210
7484	140445	47190
7485	140461	47170
7486	140475	47150
7487	140495	47131
7488	140514	47113
7489	140536	47095
7490	140556	47077
7491	140578	47059
7492	140600	47041
7493	140619	47023
7494	140640	47005
7495	140664	46988
7496	140686	46970
7497	140703	46951
7498	140723	46932
7499	140745	46915
7500	140764	46896
7501	140784	46878
7502	140806	46860
7503	140827	46842
7504	140845	46823
7505	140863	46804
7506	140881	46785
7507	140900	46766
7508	140926	46750
7509	140947	46732
7510	140973	46715
7511	140994	46697
7512	141016	46680
7513	141040	46663
7514	141059	46644
7515	141077	46625
7516	141098	46607
7517	141117	46588
7518	141136	46570
7519	141160	46553
7520	141179	46534
7521	141196	46514
7522	141215	46496
7523	141235	46477
7524	141253	46458
7525	141267	46438
7526	141286	46419
7527	141308	46402
7528	141328	46383
7529	141347	46365
7530	141366	46346
7531	141386	46327
7532	141401	46307
7533	141418	46288
7534	141433	46268
7535	141452	46249
7536	141475	46232
7537	141496	46214
7538	141517	46196
7539	141531	46175
7540	141548	46156
7541	141566	46137
7542	141585	46118
7543	141603	46099
7544	141622	46081
7545	141641	46062
7546	141660	46043
7547	141675	46024
7548	141696	46005
7549	141713	45986
7550	141730	45967
7551	141747	45947
7552	141763	45928
7553	141785	45910
7554	141803	45891
7555	141825	45873
7556	141846	45855
7557	141866	45837
7558	141886	45818
7559	141905	45800
7560	141926	45782
7561	141946	45763
7562	141963	45744
7563	141991	45728
7564	142016	45711
7565	142044	45695
7566	142070	45679
7567	142094	45662
7568	142110	45642
7569	142124	45622
7570	142145	45604
7571	142161	45584
7572	142186	45567
7573	142213	45551
7574	142233	45533
7575	142252	45514
7576	142271	45496
7577	142291	45477
7578	142315	45460
7579	142336	45442
7580	142351	45422
7581	142373	45404
7582	142390	45385
7583	142412	45367
7584	142431	45348
7585	142450	45330
7586	142468	45311
7587	142486	45292
7588	142503	45272
7589	142519	45253
7590	142538	45234
7591	142559	45216
7592	142577	45197
7593	142594	45177
7594	142611	45158
7595	142632	45140
7596	142649	45121
7597	142666	45102
7598	142683	45082
7599	142699	45063
7600	142717	45043
7601	142737	45025
7602	142755	45006
7603	142769	44986
7604	142786	44966
7605	142805	44948
7606	142823	44929
7607	142841	44910
7608	142859	44891
7609	142874	44871
7610	142896	44853
7611	142916	44835
7612	142937	44817
7613	142955	44797
7614	142973	44778
7615	142992	44760
7616	143010	44741
7617	143026	44721
7618	143050	44704
7619	143070	44686
7620	143093	44668
7621	143111	44649
7622	143126	44629
7623	143144	44610
7624	143169	44593
7625	143188	44575
7626	143205	44555
7627	143221	44536
7628	143238	44516
7629	143256	44497
7630	143271	44477
7631	143287	44458
7632	143309	44440
7633	143333	44423
7634	143353	44404
7635	143372	44386
7636	143389	44366
7637	143404	44347
7638	143427	44329
7639	143447	44310
7640	143466	44292
7641	143484	44273
7642	143501	44254
7643	143525	44236
7644	143544	44218
7645	143562	44198
7646	143579	44179
7647	143599	44161
7648	143616	44142
7649	143633	44122
7650	143651	44103
7651	143665	44083
7652	143681	44063
7653	143705	44046
7654	143724	44028
7655	143745	44009
7656	143762	43990
7657	143781	43971
7658	143797	43952
7659	143814	43932
7660	143832	43913
7661	143850	43894
7662	143870	43876
7663	143893	43859
7664	143913	43840
7665	143930	43821
7666	143946	43801
7667	143963	43782
7668	143982	43763
7669	144001	43745
7670	144021	43726
7671	144039	43707
7672	144065	43690
7673	144082	43671
7674	144099	43652
7675	144116	43632
7676	144135	43614
7677	144151	43594
7678	144173	43576
7679	144191	43557
7680	144209	43538
7681	144230	43520
7682	144253	43503
7683	144272	43484
7684	144293	43466
7685	144313	43447
7686	144331	43428
7687	144356	43411
7688	144443	43413
7689	144467	43396
7690	144503	43383
7691	144519	43363
7692	144536	43343
7693	144560	43326
7694	144579	43307
7695	144600	43289
7696	144618	43271
7697	144632	43250
7698	144648	43231
7699	144666	43211
7700	144681	43192
7701	144696	43172
7702	144712	43152
7703	144730	43133
7704	144745	43113
7705	144762	43094
7706	144786	43077
7707	144804	43057
7708	144822	43039
7709	144839	43019
7710	144858	43001
7711	144877	42982
7712	144895	42963
7713	144910	42943
7714	144927	42924
7715	144942	42904
7716	144967	42887
7717	144987	42868
7718	145007	42850
7719	145024	42831
7720	145043	42812
7721	145061	42793
7722	145077	42773
7723	145094	42754
7724	145109	42734
7725	145126	42715
7726	145149	42697
7727	145169	42679
7728	145188	42660
7729	145206	42641
7730	145221	42621
7731	145239	42602
7732	145257	42583
7733	145272	42563
7734	145288	42544
7735	145303	42524
7736	145330	42507
7737	145349	42489
7738	145368	42470
7739	145390	42452
7740	145406	42432
7741	145423	42413
7742	145441	42394
7743	145457	42375
7744	145473	42355
7745	145491	42336
7746	145512	42318
7747	145532	42299
7748	145553	42281
7749	145576	42264
7750	145593	42244
7751	145610	42225
7752	145629	42206
7753	145648	42188
7754	145665	42168
7755	145689	42151
7756	145709	42133
7757	145728	42114
7758	145745	42095
7759	145764	42076
7760	145780	42056
7761	145797	42037
7762	145817	42019
7763	145835	41999
7764	145852	41980
7765	145871	41962
7766	145890	41943
7767	145910	41924
7768	145929	41906
7769	145948	41887
7770	145964	41867
7771	145981	41848
7772	145997	41829
7773	146016	41810
7774	146030	41789
7775	146056	41773
7776	146076	41754
7777	146096	41736
7778	146115	41717
7779	146133	41698
7780	146152	41680
7781	146171	41661
7782	146196	41644
7783	146217	41626
7784	146237	41607
7785	146254	41588
7786	146271	41569
7787	146291	41550
7788	146308	41531
7789	146326	41512
7790	146344	41493
7791	146360	41473
7792	146383	41456
7793	146412	41440
7794	146436	41423
7795	146462	41406
7796	146487	41389
7797	146514	41372
7798	146532	41353
7799	146552	41335
7800	146571	41316
7801	146592	41298
7802	146610	41279
7803	146628	41260
7804	146646	41241
7805	146664	41222
7806	146684	41203
7807	146702	41184
7808	146721	41166
7809	146739	41147
7810	146752	41126
7811	146774	41108
7812	146795	41090
7813	146813	41071
7814	146833	41053
7815	146850	41033
7816	146867	41014
7817	146883	40995
7818	146904	40976
7819	146919	40957
7820	146940	40938
7821	146962	40921
7822	146981	40902
7823	146999	40883
7824	147015	40863
7825	147031	40844
7826	147047	40824
7827	147068	40806
7828	147086	40787
7829	147105	40768
7830	147130	40751
7831	147144	40731
7832	147161	40712
7833	147179	40693
7834	147196	40673
7835	147209	40653
7836	147227	40634
7837	147243	40615
7838	147264	40596
7839	147277	40576
7840	147300	40558
7841	147322	40540
7842	147344	40523
7843	147360	40503
7844	147378	40484
7845	147392	40464
7846	147408	40444
7847	147427	40426
7848	147444	40406
7849	147467	40389
7850	147489	40371
7851	147507	40352
7852	147523	40332
7853	147538	40313
7854	147556	40293
7855	147574	40274
7856	147596	40256
7857	147613	40237
7858	147632	40219
7859	147651	40200
7860	147673	40182
7861	147689	40162
7862	147706	40143
7863	147726	40125
7864	147745	40106
7865	147766	40088
7866	147783	40068
7867	147800	40049
7868	147818	40030
7869	147836	40011
7870	147857	39993
7871	147874	39974
7872	147893	39955
7873	147911	39936
7874	147928	39917
7875	147950	39899
7876	147969	39880
7877	147989	39861
7878	148005	39842
7879	148027	39824
7880	148047	39806
7881	148062	39786
7882	148078	39766
7883	148097	39748
7884	148117	39729
7885	148134	39710
7886	148151	39691
